region,Jahr-Woche,Bevölkerung 1. Januar,Geburten,Todesfälle,Überschuss,Wanderungssaldo international 1,Wanderungssaldo interkantonal,Bevölkerung 31. Dezember,total,% over Year,Canton Size (km²),Alter 0–19,Alter 20–64,Alter 65 und mehr,Mann,Frau,Schweizer,Ausländer ,Ledig,Verheiratet,Verwitwet,Geschieden,Unverheiratet,In eingetragener Partnerschaft,Aufgelöste Partnerschaft,Städtischer Kernraum,Einflussgebiet Stadt,Ausserhalb des Einflusses städtischer Kerne,BIP in Millionen CHF,BIP Growth Laufende Preise,BIP Growth Preise Vorjahr,BIP pro Kopf,Woche,Bevölkerung,% over week,Pop Density
region_5,2013-W48,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,474631.0,1489038.0,399571.0,1175830.0,1187410.0,1790932.0,572307.0,1040019.0,1013275.0,110677.0,194201.0,123.0,4616.0,332.0,1649906.0,486625.0,226707.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,48,2363239.7647058824,0.017300241872707036,280.2891691691348
region_5,2013-W49,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,474736.0,1489374.0,399660.0,1176093.0,1187676.0,1791333.0,572437.0,1040251.0,1013500.0,110701.0,194245.0,123.0,4617.0,332.0,1650278.0,486737.0,226757.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,49,2363769.823529412,0.017296641448164403,280.3471221666728
region_5,2013-W50,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,474843.0,1489708.0,399749.0,1176357.0,1187945.0,1791734.0,572567.0,1040484.0,1013730.0,110724.0,194287.0,123.0,4618.0,332.0,1650647.0,486845.0,226807.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,50,2364299.882352941,0.017293042717130596,280.4050751642108
region_5,2013-W51,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,474949.0,1490042.0,399839.0,1176621.0,1188209.0,1792135.0,572696.0,1040717.0,1013956.0,110750.0,194334.0,123.0,4619.0,332.0,1651020.0,486957.0,226856.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,51,2364829.9411764704,0.017289445678279693,280.4630281617488
region_5,2013-W52,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,475055.0,1490377.0,399928.0,1176884.0,1188476.0,1792534.0,572826.0,1040951.0,1014183.0,110775.0,194376.0,123.0,4620.0,332.0,1651389.0,487066.0,226905.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,52,2365360.0,0.017285850330361896,280.5209811592868
region_5,2014-W01,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,473329.0,1488643.0,403390.0,1177693.0,1187667.0,1782430.0,582930.0,1044994.0,1009767.0,109259.0,195829.0,122.0,4920.0,432.0,1651811.0,486758.0,226792.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,1,2365360.0,,280.5209811592868
region_5,2014-W02,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,473444.0,1489010.0,403488.0,1177982.0,1187962.0,1782866.0,583073.0,1045252.0,1010015.0,109286.0,195876.0,122.0,4923.0,432.0,1652225.0,486881.0,226836.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,2,2365941.9607843137,0.01712992267401641,280.5824573363619
region_5,2014-W03,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,473561.0,1489379.0,403587.0,1178272.0,1188252.0,1783305.0,583220.0,1045511.0,1010261.0,109312.0,195927.0,122.0,4925.0,432.0,1652639.0,487003.0,226881.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,3,2366523.9215686275,0.017126508223722477,280.6439335134371
region_5,2014-W04,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,473677.0,1489744.0,403685.0,1178560.0,1188545.0,1783742.0,583366.0,1045769.0,1010509.0,109338.0,195975.0,122.0,4926.0,432.0,1653053.0,487127.0,226926.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,4,2367105.882352941,0.01712309531061797,280.7054096905122
region_5,2014-W05,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,473793.0,1490113.0,403784.0,1178850.0,1188837.0,1784177.0,583512.0,1046029.0,1010754.0,109365.0,196023.0,122.0,4927.0,432.0,1653468.0,487250.0,226970.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,5,2367687.843137255,0.01711968393356411,280.7668858675874
region_5,2014-W06,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,473910.0,1490479.0,403882.0,1179139.0,1189130.0,1784613.0,583657.0,1046287.0,1011002.0,109391.0,196070.0,122.0,4928.0,432.0,1653883.0,487374.0,227013.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,6,2368269.8039215687,0.017116274091437993,280.8283620446625
region_5,2014-W07,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,474025.0,1490846.0,403982.0,1179430.0,1189421.0,1785049.0,583802.0,1046545.0,1011249.0,109417.0,196121.0,122.0,4929.0,432.0,1654297.0,487496.0,227058.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,7,2368851.7647058824,0.01711286578309133,280.88983822173765
region_5,2014-W08,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,474139.0,1491214.0,404079.0,1179719.0,1189715.0,1785486.0,583948.0,1046803.0,1011496.0,109446.0,196170.0,122.0,4931.0,432.0,1654711.0,487620.0,227103.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,8,2369433.725490196,0.017109459007439272,280.9513143988128
region_5,2014-W09,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,474257.0,1491581.0,404179.0,1180008.0,1190007.0,1785923.0,584093.0,1047063.0,1011743.0,109471.0,196218.0,122.0,4932.0,432.0,1655125.0,487742.0,227148.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,9,2370015.68627451,0.01710605376332719,281.012790575888
region_5,2014-W10,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,474372.0,1491949.0,404278.0,1180298.0,1190299.0,1786359.0,584240.0,1047320.0,1011988.0,109498.0,196267.0,122.0,4933.0,433.0,1655541.0,487866.0,227191.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,10,2370597.6470588236,0.01710265004964803,281.0742667529631
region_5,2014-W11,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,474488.0,1492316.0,404377.0,1180588.0,1190590.0,1786795.0,584385.0,1047579.0,1012235.0,109523.0,196316.0,122.0,4934.0,433.0,1655954.0,487989.0,227236.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,11,2371179.6078431373,0.017099247865272536,281.13574293003825
region_5,2014-W12,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,474604.0,1492685.0,404473.0,1180877.0,1190885.0,1787230.0,584531.0,1047839.0,1012484.0,109550.0,196364.0,122.0,4935.0,433.0,1656368.0,488112.0,227282.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,12,2371761.568627451,0.017095847209080972,281.1972191071134
region_5,2014-W13,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,474720.0,1493050.0,404572.0,1181166.0,1191177.0,1787668.0,584676.0,1048095.0,1012731.0,109577.0,196412.0,122.0,4936.0,433.0,1656783.0,488235.0,227326.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,13,2372343.529411765,0.017092448079963112,281.25869528418855
region_5,2014-W14,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,474835.0,1493419.0,404671.0,1181457.0,1191468.0,1788104.0,584821.0,1048355.0,1012975.0,109602.0,196461.0,122.0,4937.0,433.0,1657197.0,488358.0,227369.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,14,2372925.4901960786,0.017089050476792877,281.32017146126367
region_5,2014-W15,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,474953.0,1493785.0,404770.0,1181745.0,1191762.0,1788540.0,584966.0,1048614.0,1013224.0,109629.0,196509.0,122.0,4939.0,433.0,1657611.0,488482.0,227414.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,15,2373507.4509803923,0.017085654398441008,281.38164763833885
region_5,2014-W16,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,475067.0,1494155.0,404867.0,1182036.0,1192055.0,1788976.0,585113.0,1048872.0,1013472.0,109656.0,196558.0,122.0,4940.0,433.0,1658026.0,488604.0,227460.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,16,2374089.4117647056,0.01708225984382583,281.44312381541397
region_5,2014-W17,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,475183.0,1494521.0,404968.0,1182325.0,1192346.0,1789412.0,585259.0,1049130.0,1013717.0,109682.0,196607.0,122.0,4943.0,433.0,1658441.0,488727.0,227504.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,17,2374671.3725490198,0.01707886681180223,281.50459999248915
region_5,2014-W18,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,475299.0,1494889.0,405067.0,1182615.0,1192639.0,1789850.0,585404.0,1049389.0,1013964.0,109708.0,196655.0,122.0,4944.0,433.0,1658855.0,488850.0,227548.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,18,2375253.3333333335,0.017075475301279015,281.56607616956427
region_5,2014-W19,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,475415.0,1495256.0,405165.0,1182904.0,1192930.0,1790285.0,585550.0,1049646.0,1014212.0,109734.0,196705.0,122.0,4945.0,433.0,1659268.0,488973.0,227593.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,19,2375835.294117647,0.017072085311117417,281.6275523466394
region_5,2014-W20,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,475530.0,1495624.0,405263.0,1183194.0,1193224.0,1790722.0,585694.0,1049906.0,1014458.0,109761.0,196754.0,122.0,4946.0,434.0,1659684.0,489097.0,227638.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,20,2376417.2549019605,0.01706869684022624,281.68902852371457
region_5,2014-W21,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,475647.0,1495992.0,405362.0,1183482.0,1193516.0,1791159.0,585840.0,1050164.0,1014705.0,109789.0,196803.0,122.0,4947.0,434.0,1660098.0,489220.0,227683.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,21,2376999.2156862747,0.017065309887495266,281.75050470078975
region_5,2014-W22,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,475762.0,1496358.0,405461.0,1183772.0,1193808.0,1791594.0,585986.0,1050422.0,1014953.0,109814.0,196850.0,122.0,4949.0,434.0,1660512.0,489343.0,227726.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,22,2377581.176470588,0.017061924451807924,281.81198087786487
region_5,2014-W23,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,475880.0,1496726.0,405560.0,1184062.0,1194101.0,1792031.0,586131.0,1050681.0,1015198.0,109841.0,196900.0,122.0,4950.0,434.0,1660926.0,489466.0,227770.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,23,2378163.137254902,0.01705854053206668,281.87345705494
region_5,2014-W24,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,475996.0,1497093.0,405656.0,1184352.0,1194394.0,1792468.0,586278.0,1050940.0,1015446.0,109867.0,196948.0,122.0,4951.0,434.0,1661340.0,489589.0,227815.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,24,2378745.0980392154,0.017055158127151797,281.93493323201517
region_5,2014-W25,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,476111.0,1497461.0,405756.0,1184641.0,1194685.0,1792904.0,586424.0,1051198.0,1015694.0,109893.0,196997.0,122.0,4953.0,434.0,1661754.0,489713.0,227861.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,25,2379327.0588235296,0.017051777235968908,281.9964094090903
region_5,2014-W26,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,476227.0,1497828.0,405856.0,1184930.0,1194978.0,1793341.0,586569.0,1051458.0,1015940.0,109920.0,197046.0,122.0,4954.0,434.0,1662169.0,489836.0,227904.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,26,2379909.019607843,0.017048397857401452,282.05788558616547
region_5,2014-W27,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,476343.0,1498196.0,405952.0,1185221.0,1195269.0,1793777.0,586714.0,1051715.0,1016187.0,109946.0,197094.0,122.0,4955.0,434.0,1662584.0,489959.0,227949.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,27,2380490.980392157,0.017045019990358234,282.1193617632406
region_5,2014-W28,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,476458.0,1498564.0,406052.0,1185510.0,1195564.0,1794212.0,586860.0,1051975.0,1016433.0,109973.0,197143.0,122.0,4956.0,434.0,1662998.0,490082.0,227994.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,28,2381072.9411764704,0.017041643633735375,282.1808379403157
region_5,2014-W29,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,476574.0,1498930.0,406151.0,1185799.0,1195855.0,1794649.0,587004.0,1052231.0,1016681.0,109998.0,197190.0,122.0,4958.0,435.0,1663411.0,490205.0,228040.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,29,2381654.901960784,0.017038268786429,282.24231411739083
region_5,2014-W30,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,476690.0,1499299.0,406249.0,1186089.0,1196147.0,1795086.0,587151.0,1052491.0,1016928.0,110024.0,197240.0,122.0,4959.0,435.0,1663828.0,490329.0,228082.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,30,2382236.862745098,0.017034895447347913,282.303790294466
region_5,2014-W31,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,476807.0,1499665.0,406346.0,1186379.0,1196441.0,1795523.0,587297.0,1052750.0,1017174.0,110051.0,197289.0,122.0,4962.0,435.0,1664241.0,490451.0,228128.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,31,2382818.823529412,0.017031523615381898,282.36526647154113
region_5,2014-W32,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,476922.0,1500033.0,406447.0,1186668.0,1196733.0,1795959.0,587443.0,1053006.0,1017421.0,110077.0,197337.0,123.0,4963.0,435.0,1664655.0,490574.0,228172.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,32,2383400.7843137253,0.017028153289433412,282.4267426486163
region_5,2014-W33,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,477038.0,1500400.0,406545.0,1186958.0,1197024.0,1796395.0,587589.0,1053266.0,1017668.0,110105.0,197386.0,123.0,4964.0,435.0,1665067.0,490697.0,228218.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,33,2383982.7450980395,0.01702478446841444,282.48821882569143
region_5,2014-W34,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,477154.0,1500768.0,406645.0,1187247.0,1197318.0,1796831.0,587733.0,1053525.0,1017914.0,110131.0,197435.0,123.0,4965.0,435.0,1665483.0,490820.0,228260.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,34,2384564.705882353,0.01702141715122745,282.54969500276655
region_5,2014-W35,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,477270.0,1501135.0,406741.0,1187537.0,1197609.0,1797268.0,587878.0,1053782.0,1018163.0,110157.0,197484.0,123.0,4966.0,435.0,1665897.0,490944.0,228306.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,35,2385146.6666666665,0.01701805133676856,282.61117117984173
region_5,2014-W36,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,477386.0,1501503.0,406840.0,1187826.0,1197902.0,1797705.0,588025.0,1054041.0,1018409.0,110183.0,197532.0,123.0,4968.0,435.0,1666311.0,491067.0,228350.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,36,2385728.6274509802,0.01701468702396244,282.67264735691685
region_5,2014-W37,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,477502.0,1501870.0,406939.0,1188116.0,1198195.0,1798140.0,588171.0,1054301.0,1018655.0,110210.0,197581.0,123.0,4969.0,435.0,1666726.0,491190.0,228394.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,37,2386310.5882352944,0.01701132421170204,282.73412353399203
region_5,2014-W38,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,477616.0,1502238.0,407038.0,1188405.0,1198487.0,1798577.0,588316.0,1054558.0,1018902.0,110237.0,197629.0,123.0,4970.0,436.0,1667141.0,491313.0,228438.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,38,2386892.5490196077,0.017007962898905684,282.79559971106715
region_5,2014-W39,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,477733.0,1502605.0,407134.0,1188694.0,1198780.0,1799013.0,588461.0,1054818.0,1019150.0,110263.0,197678.0,123.0,4971.0,436.0,1667554.0,491436.0,228484.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,39,2387474.5098039214,0.017004603084482182,282.85707588814233
region_5,2014-W40,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,477849.0,1502972.0,407235.0,1188985.0,1199073.0,1799449.0,588607.0,1055076.0,1019397.0,110288.0,197726.0,123.0,4972.0,436.0,1667970.0,491560.0,228528.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,40,2388056.470588235,0.017001244767343517,282.91855206521745
region_5,2014-W41,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,477965.0,1503340.0,407334.0,1189274.0,1199364.0,1799884.0,588752.0,1055334.0,1019642.0,110315.0,197776.0,123.0,4973.0,436.0,1668383.0,491683.0,228572.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,41,2388638.431372549,0.01699788794638898,282.9800282422926
region_5,2014-W42,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,478080.0,1503706.0,407432.0,1189563.0,1199658.0,1800322.0,588898.0,1055593.0,1019890.0,110342.0,197823.0,123.0,4975.0,436.0,1668798.0,491806.0,228616.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,42,2389220.3921568627,0.01699453262055593,283.04150441936775
region_5,2014-W43,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,478198.0,1504075.0,407531.0,1189853.0,1199947.0,1800759.0,589045.0,1055852.0,1020138.0,110367.0,197873.0,123.0,4976.0,436.0,1669211.0,491929.0,228662.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,43,2389802.3529411764,0.016991178788737318,283.10298059644293
region_5,2014-W44,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,478313.0,1504442.0,407630.0,1190143.0,1200242.0,1801193.0,589190.0,1056111.0,1020384.0,110394.0,197922.0,123.0,4977.0,436.0,1669626.0,492052.0,228705.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,44,2390384.31372549,0.016987826449864154,283.16445677351805
region_5,2014-W45,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,478431.0,1504811.0,407727.0,1190432.0,1200534.0,1801633.0,589335.0,1056369.0,1020630.0,110420.0,197970.0,123.0,4980.0,436.0,1670040.0,492175.0,228750.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,45,2390966.274509804,0.01698447560284525,283.2259329505932
region_5,2014-W46,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,478545.0,1505178.0,407827.0,1190722.0,1200826.0,1802068.0,589480.0,1056627.0,1020877.0,110449.0,198019.0,123.0,4981.0,436.0,1670455.0,492298.0,228794.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,46,2391548.2352941176,0.016981126246605274,283.28740912766835
region_5,2014-W47,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,478660.0,1505546.0,407924.0,1191011.0,1201118.0,1802504.0,589625.0,1056887.0,1021125.0,110474.0,198069.0,123.0,4982.0,436.0,1670870.0,492421.0,228839.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,47,2392130.1960784313,0.016977778380049862,283.3488853047435
region_5,2014-W48,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,478777.0,1505912.0,408023.0,1191301.0,1201412.0,1802942.0,589772.0,1057143.0,1021371.0,110500.0,198118.0,123.0,4983.0,437.0,1671284.0,492544.0,228884.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,48,2392712.156862745,0.01697443200211955,283.4103614818186
region_5,2014-W49,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,478893.0,1506280.0,408122.0,1191591.0,1201703.0,1803377.0,589919.0,1057403.0,1021618.0,110527.0,198164.0,123.0,4985.0,437.0,1671697.0,492667.0,228929.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,49,2393294.117647059,0.01697108711171997,283.4718376588938
region_5,2014-W50,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,479007.0,1506647.0,408221.0,1191880.0,1201997.0,1803813.0,590063.0,1057662.0,1021866.0,110554.0,198213.0,123.0,4986.0,437.0,1672113.0,492791.0,228973.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,50,2393876.0784313725,0.01696774370778214,283.53331383596895
region_5,2014-W51,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,479125.0,1507015.0,408319.0,1192169.0,1202287.0,1804250.0,590209.0,1057919.0,1022111.0,110580.0,198262.0,123.0,4987.0,437.0,1672527.0,492914.0,229018.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,51,2394458.0392156863,0.016964401789218035,283.5947900130441
region_5,2014-W52,2365360,507.0,347.0,161.0,420.0,8.0,2395040,569.0,0.8736260563714285,6149,479240.0,1507382.0,408418.0,1192459.0,1202581.0,1804686.0,590354.0,1058178.0,1022359.0,110606.0,198311.0,123.0,4988.0,437.0,1672941.0,493037.0,229062.0,211163.41364,1.611102857142857,2.24087,72730.78707086983,52,2395040.0,0.01696106135497136,283.6562661901192
