 

stn;time;fu3010d1;tre200dx;tre200dn;tre200d0;rka150d0;ure200dx;ure200dn;ure200d0;sre000d0;fu3010d0
BAS;20131028;60.1;24.8;11.1;16.4;13.4;93.4;25.4;67.4;297;10.4
BAS;20131029;37.1;14.2;7.4;10.8;2.9;90.2;54.6;76.0;278;7.6
BAS;20131030;15.5;13.1;3.5;8.2;0.0;93.7;44.5;77.4;464;4.0
BAS;20131031;12.2;12.3;1.8;6.3;0.0;94.7;58.7;82.5;479;3.2
BAS;20131101;28.4;11.7;4.6;8.1;0.0;95.2;76.2;87.6;3;6.5
BAS;20131102;46.1;17.7;9.6;13.6;3.4;95.9;54.8;75.2;3;9.4
BAS;20131103;55.4;12.7;4.6;9.0;17.2;95.6;52.5;76.7;248;12.2
BAS;20131104;61.2;12.7;4.8;10.0;2.0;90.2;45.9;70.9;0;15.1
BAS;20131105;54.0;11.1;5.0;8.1;2.9;88.3;55.1;77.5;67;7.6
BAS;20131106;55.4;15.5;9.3;12.6;1.8;95.9;59.3;74.3;4;14.0
BAS;20131107;39.6;17.4;11.0;15.5;0.0;84.6;56.2;64.3;50;10.4
BAS;20131108;46.8;15.8;10.1;12.7;6.0;93.9;68.8;80.6;2;7.2
BAS;20131109;41.4;12.0;5.9;8.9;2.3;88.7;46.0;71.5;379;8.6
BAS;20131110;65.2;10.0;4.4;6.8;14.1;94.2;59.3;81.3;0;10.8
BAS;20131111;16.6;8.5;0.0;4.4;0.4;99.5;62.0;84.1;73;3.6
BAS;20131112;25.6;7.2;-1.5;2.5;0.0;100.0;61.2;84.2;406;4.7
BAS;20131113;16.6;6.9;1.8;4.2;0.1;98.6;71.2;87.3;23;3.6
BAS;20131114;24.5;6.7;3.8;5.1;0.0;98.0;63.4;80.5;22;5.0
BAS;20131115;42.1;6.6;2.9;4.9;0.0;90.8;58.0;73.7;80;9.4
BAS;20131116;35.3;5.8;4.8;5.2;0.0;87.0;73.3;79.2;0;7.2
BAS;20131117;24.5;6.4;2.7;5.0;0.0;92.6;75.1;82.9;0;7.2
BAS;20131118;29.9;8.5;3.2;4.9;0.0;94.0;73.8;85.9;346;9.7
BAS;20131119;21.6;4.6;1.6;3.4;8.3;98.1;89.2;94.2;0;5.4
BAS;20131120;28.8;3.5;1.7;2.7;4.3;96.4;81.8;91.5;0;4.7
BAS;20131121;21.2;2.6;0.1;1.4;6.9;96.9;81.9;91.9;0;4.3
BAS;20131122;15.1;2.3;0.0;1.2;5.6;99.9;92.2;95.6;0;5.0
BAS;20131123;33.1;4.7;2.3;3.7;2.2;96.6;88.6;92.9;0;6.8
BAS;20131124;35.3;5.6;3.0;4.6;0.0;92.4;71.3;85.9;0;6.8
BAS;20131125;41.8;3.1;-0.8;0.8;0.0;86.1;59.3;73.8;222;5.8
BAS;20131126;24.5;2.4;-3.5;-0.2;0.1;93.9;68.1;82.4;72;4.0
BAS;20131127;23.0;0.3;-5.8;-3.0;0.0;100.0;64.7;86.3;401;4.0
BAS;20131128;11.9;0.6;-4.2;-1.4;0.0;92.5;62.4;80.0;10;2.9
BAS;20131129;25.9;5.1;-1.5;2.1;0.7;90.6;62.8;77.8;0;5.4
BAS;20131130;20.2;4.7;-1.0;1.9;1.6;95.5;74.7;89.2;88;5.0
BAS;20131201;19.1;3.0;-2.5;0.0;0.0;100.0;72.5;90.1;104;3.2
BAS;20131202;41.4;6.9;-1.3;2.6;0.0;92.9;57.5;75.7;279;7.9
BAS;20131203;24.5;5.0;-2.3;1.0;0.0;94.7;61.8;79.0;405;7.2
BAS;20131204;25.2;7.4;-2.6;0.8;0.0;94.2;59.8;82.5;401;6.8
BAS;20131205;43.6;7.4;0.4;4.4;0.0;91.3;62.3;75.8;183;6.8
BAS;20131206;55.8;5.7;2.7;4.2;2.5;92.4;49.6;70.4;152;14.4
BAS;20131207;23.8;6.4;-0.9;2.6;0.0;87.2;52.7;70.0;218;6.5
BAS;20131208;16.9;6.3;-2.3;0.8;0.0;91.1;59.4;81.4;356;5.0
BAS;20131209;20.9;5.8;-2.6;1.1;0.0;91.8;60.4;80.3;399;6.5
BAS;20131210;17.3;7.4;-2.4;1.6;0.0;90.6;56.8;77.4;403;4.3
BAS;20131211;21.2;6.2;-3.3;1.1;0.0;99.4;56.5;78.3;402;6.5
BAS;20131212;26.6;1.5;-4.1;-1.5;0.0;96.9;76.2;88.2;399;9.0
BAS;20131213;32.0;1.6;-2.9;-1.4;0.0;91.9;76.3;86.8;396;12.6
BAS;20131214;29.5;3.9;-2.4;0.5;2.1;98.6;87.3;92.2;23;7.2
BAS;20131215;31.7;5.4;-0.5;1.6;0.0;99.2;73.5;87.3;194;12.2
BAS;20131216;33.1;8.0;-0.6;2.5;0.0;90.8;52.9;75.4;386;13.7
BAS;20131217;31.0;6.2;-0.4;2.1;0.0;84.5;59.6;75.1;395;10.4
BAS;20131218;32.4;5.4;-0.3;2.5;0.0;87.1;70.3;79.3;28;13.0
BAS;20131219;35.6;7.3;2.2;4.7;8.0;95.8;72.4;87.6;0;10.1
BAS;20131220;20.5;7.6;0.8;5.2;5.4;97.6;73.7;89.3;7;5.8
BAS;20131221;34.6;5.2;0.4;2.8;0.0;100.0;80.1;90.6;199;10.8
BAS;20131222;41.0;12.1;2.8;5.7;0.0;91.6;52.5;82.9;31;10.4
BAS;20131223;35.3;12.6;5.6;9.7;0.0;86.9;57.4;71.3;285;6.8
BAS;20131224;47.9;17.1;4.8;9.5;0.0;84.6;31.2;59.2;132;12.6
BAS;20131225;33.1;8.9;3.5;6.0;34.6;94.6;62.5;84.4;0;9.7
BAS;20131226;31.7;5.0;3.3;4.2;17.7;95.8;82.8;90.1;0;10.1
BAS;20131227;42.5;5.8;-0.1;3.3;0.0;93.2;73.3;81.7;204;12.2
BAS;20131228;44.3;7.5;2.4;5.2;6.0;91.8;62.6;78.5;4;11.2
BAS;20131229;29.2;7.1;1.6;4.3;0.2;91.1;67.0;81.5;68;6.1
BAS;20131230;31.3;5.7;0.5;2.4;0.0;99.6;68.3;85.3;270;8.6
BAS;20131231;33.5;5.4;0.1;2.2;0.0;84.9;61.7;76.4;396;13.0
BAS;20140101;34.6;7.6;0.1;3.7;0.3;92.4;71.8;82.5;244;13.7
BAS;20140102;57.6;10.3;3.4;5.9;4.6;92.8;64.0;82.9;48;13.3
BAS;20140103;31.3;11.1;3.1;6.6;0.6;91.5;64.3;83.0;3;10.4
BAS;20140104;32.8;8.2;5.0;6.7;13.0;95.8;79.7;89.8;0;10.4
BAS;20140105;51.1;8.1;0.8;4.9;1.2;92.3;52.3;76.1;211;8.3
BAS;20140106;40.3;8.8;0.5;4.9;0.0;90.4;56.6;72.1;255;14.4
BAS;20140107;26.3;12.7;6.1;8.9;0.0;78.2;56.6;68.4;195;10.4
BAS;20140108;24.8;13.0;6.2;9.1;0.0;87.4;63.8;77.8;229;7.6
BAS;20140109;43.2;12.6;3.1;8.0;0.6;95.8;51.4;78.7;118;9.0
BAS;20140110;29.9;7.6;3.8;5.7;1.9;91.3;78.5;85.6;7;8.6
BAS;20140111;26.3;8.1;2.7;5.7;0.0;92.3;79.6;86.6;5;6.1
BAS;20140112;28.1;8.2;2.5;5.6;0.0;98.0;72.9;86.4;127;6.8
BAS;20140113;21.2;7.4;1.8;4.5;3.7;96.7;78.5;89.6;14;6.5
BAS;20140114;24.5;6.6;3.2;4.8;2.3;98.8;77.9;88.5;0;5.0
BAS;20140115;23.0;5.1;-0.7;3.0;0.1;96.5;74.3;83.0;193;7.2
BAS;20140116;37.1;8.0;3.9;5.4;19.0;95.4;61.2;82.3;0;12.2
BAS;20140117;31.7;7.7;2.8;5.1;0.2;90.6;73.1;83.8;153;11.9
BAS;20140118;31.3;6.9;1.7;3.6;0.0;89.6;70.4;83.4;210;10.8
BAS;20140119;22.7;4.0;-0.1;2.0;0.0;96.4;82.2;90.5;0;5.0
BAS;20140120;34.6;5.3;1.8;3.6;0.8;95.5;84.4;89.7;0;5.8
BAS;20140121;27.0;5.7;3.2;4.4;0.0;89.8;75.4;83.3;0;6.1
BAS;20140122;19.1;6.6;-0.9;3.2;0.0;93.0;64.0;84.4;3;4.0
BAS;20140123;35.3;5.9;-1.1;2.6;1.0;95.9;64.4;85.2;0;5.4
BAS;20140124;41.0;4.8;-1.4;2.0;1.6;94.9;63.3;82.5;32;8.6
BAS;20140125;18.7;4.6;-3.5;0.6;0.0;97.3;59.5;81.6;325;4.7
BAS;20140126;65.9;8.4;2.1;5.3;1.2;87.9;50.0;66.6;123;10.8
BAS;20140127;61.9;9.0;2.1;4.5;5.3;88.7;52.0;73.9;180;12.2
BAS;20140128;25.9;7.3;-0.4;2.6;0.0;89.6;44.3;70.1;497;7.6
BAS;20140129;46.8;3.1;-0.3;1.1;0.0;83.6;59.4;71.7;33;11.5
BAS;20140130;30.6;4.2;0.7;2.0;0.0;86.4;60.2;74.2;0;7.9
BAS;20140131;21.6;7.1;-1.0;2.3;0.0;91.0;57.9;78.3;409;4.3
BAS;20140201;33.8;6.8;0.6;3.3;5.7;95.0;56.2;78.4;49;9.4
BAS;20140202;13.7;6.4;2.6;3.9;3.1;95.5;75.5;89.5;0;5.0
BAS;20140203;36.4;6.3;1.1;3.2;0.0;97.6;68.1;84.2;223;8.6
BAS;20140204;32.4;6.4;1.1;3.7;1.8;92.3;77.2;84.7;11;10.4
BAS;20140205;42.5;6.7;1.0;3.9;0.2;91.9;62.9;81.4;0;12.2
BAS;20140206;41.8;11.9;4.7;7.9;0.0;79.2;41.1;58.3;365;11.9
BAS;20140207;50.4;9.2;3.9;6.8;4.2;91.0;58.2;68.6;0;13.7
BAS;20140208;38.9;7.9;1.8;4.9;0.5;87.0;53.4;76.0;0;11.2
BAS;20140209;59.8;8.5;2.6;6.0;0.1;76.9;40.9;54.8;323;16.2
BAS;20140210;36.7;7.8;1.9;4.8;0.7;90.5;42.1;66.1;11;7.2
BAS;20140211;37.4;9.0;0.7;5.3;0.0;86.1;48.8;69.9;380;7.9
BAS;20140212;28.4;9.0;1.0;5.5;0.0;86.2;52.7;68.5;307;7.6
BAS;20140213;90.7;13.1;3.2;6.5;13.6;88.0;47.3;74.1;35;18.7
BAS;20140214;49.7;8.1;2.3;5.4;0.0;84.5;58.4;72.0;12;14.8
BAS;20140215;42.1;9.5;4.2;6.5;13.1;93.1;66.3;78.4;0;10.4
BAS;20140216;30.2;9.2;3.6;6.0;2.7;92.7;58.4;79.1;0;6.1
BAS;20140217;24.8;11.0;2.2;5.8;0.0;91.3;43.5;72.6;538;7.6
BAS;20140218;30.2;10.4;1.9;5.6;0.0;87.4;52.7;74.2;347;8.3
BAS;20140219;23.4;10.9;4.6;7.3;0.1;87.1;52.6;73.4;77;5.0
BAS;20140220;23.4;13.0;3.3;7.8;0.9;91.1;43.2;70.5;513;5.8
BAS;20140221;41.0;9.4;2.3;6.0;7.2;94.3;56.7;81.2;37;9.0
BAS;20140222;35.3;9.6;2.2;5.3;1.5;94.2;42.3;75.6;76;5.4
BAS;20140223;31.7;11.3;2.8;6.3;0.0;94.9;58.0;79.4;548;9.7
BAS;20140224;31.7;15.1;1.2;6.6;0.0;89.1;29.3;69.0;558;7.6
BAS;20140225;28.4;14.2;1.0;7.3;0.0;84.6;34.1;61.5;340;9.0
BAS;20140226;24.5;7.3;4.8;5.9;14.7;95.7;61.6;86.6;0;6.8
BAS;20140227;38.2;10.6;3.0;6.1;1.4;94.1;44.3;74.1;313;8.6
BAS;20140228;35.6;11.8;3.9;6.7;0.4;85.1;38.9;67.9;132;7.9
BAS;20140301;22.0;7.2;3.1;5.2;0.0;84.4;64.5;75.5;29;6.5
BAS;20140302;19.1;7.4;3.0;4.9;0.0;84.6;59.9;74.9;100;5.4
BAS;20140303;33.8;7.8;2.9;5.0;1.4;93.2;51.1;73.5;3;9.0
BAS;20140304;19.8;7.2;0.8;4.5;0.3;88.9;60.8;77.6;9;5.0
BAS;20140305;26.6;11.7;2.7;6.5;0.0;92.6;38.9;71.7;247;4.3
BAS;20140306;28.8;12.1;-0.2;5.5;0.0;92.6;43.7;70.5;479;4.7
BAS;20140307;24.8;13.9;-0.4;6.3;0.0;92.3;42.0;70.4;550;5.0
BAS;20140308;28.4;16.2;1.7;8.8;0.0;90.2;27.0;62.0;573;6.1
BAS;20140309;23.8;16.3;3.9;9.9;0.0;80.4;32.1;54.0;615;6.1
BAS;20140310;19.8;14.8;1.4;8.1;0.0;87.7;37.9;63.2;609;4.7
BAS;20140311;31.0;15.4;0.8;7.9;0.0;91.0;25.9;59.7;371;5.4
BAS;20140312;19.1;15.8;0.5;8.2;0.0;83.3;35.7;57.7;629;4.7
BAS;20140313;16.6;17.1;2.7;9.4;0.0;84.7;33.4;61.9;622;4.7
BAS;20140314;15.5;18.5;4.1;10.3;0.0;81.7;27.7;58.7;619;5.0
BAS;20140315;50.0;13.4;4.2;8.3;0.0;83.4;45.3;69.6;2;9.7
BAS;20140316;33.8;17.6;6.6;11.4;0.0;82.2;41.9;62.6;480;8.6
BAS;20140317;25.6;20.0;4.9;12.3;0.0;84.3;24.7;57.4;649;6.8
BAS;20140318;42.5;20.7;5.2;13.1;0.0;79.4;23.3;52.9;532;9.4
BAS;20140319;38.2;14.8;7.2;11.1;0.0;72.5;40.4;57.6;391;8.6
BAS;20140320;32.0;21.7;3.4;12.7;0.0;85.9;28.1;55.9;631;6.8
BAS;20140321;43.6;21.0;5.4;13.4;0.0;83.8;27.6;56.9;412;7.2
BAS;20140322;56.9;12.1;5.9;9.1;10.3;93.9;66.9;80.3;4;5.8
BAS;20140323;30.2;8.3;4.4;6.2;0.0;85.6;46.5;68.4;2;8.6
BAS;20140324;29.9;6.8;1.1;4.2;1.7;92.9;66.8;77.6;75;5.8
BAS;20140325;29.2;8.9;-0.4;4.3;0.0;94.3;42.0;69.3;383;7.6
BAS;20140326;16.2;9.2;-1.0;3.9;0.0;89.0;51.6;73.3;34;4.3
BAS;20140327;18.0;13.8;1.2;7.1;0.0;88.8;42.8;67.4;613;5.4
BAS;20140328;19.1;17.7;1.7;9.4;0.0;89.6;25.9;60.0;658;4.7
BAS;20140329;26.6;19.9;2.0;11.0;0.0;85.2;24.2;54.9;668;5.0
BAS;20140330;16.2;21.2;5.0;12.4;0.0;79.5;26.3;53.4;542;5.8
BAS;20140331;21.2;21.1;6.8;13.6;0.0;79.3;29.5;54.9;567;4.7
BAS;20140401;15.1;20.2;6.7;14.1;0.0;84.3;35.7;57.5;478;4.0
BAS;20140402;46.1;22.9;8.1;15.4;0.0;78.5;21.4;50.7;532;9.4
BAS;20140403;29.5;18.9;10.1;14.5;0.0;81.2;36.2;57.5;0;5.0
BAS;20140404;24.8;18.2;9.1;13.4;0.0;83.7;51.8;68.1;13;6.5
BAS;20140405;23.4;13.2;9.1;11.6;0.4;92.8;77.2;85.0;0;6.1
BAS;20140406;20.9;19.8;9.1;14.0;0.0;92.3;43.2;70.3;436;4.0
BAS;20140407;24.5;23.4;6.4;15.4;0.0;91.0;32.6;62.6;479;6.8
BAS;20140408;57.2;16.5;9.6;13.0;8.6;88.9;40.7;63.7;156;11.5
BAS;20140409;19.1;15.8;5.3;10.6;0.0;79.7;29.4;54.4;676;4.7
BAS;20140410;18.7;19.7;3.5;12.3;0.0;82.5;31.4;53.6;750;5.0
BAS;20140411;17.3;21.9;4.7;14.3;0.0;86.9;25.8;54.9;742;4.7
BAS;20140412;31.7;21.4;8.6;15.0;0.0;85.1;29.4;57.2;433;6.1
BAS;20140413;25.6;19.0;8.8;14.1;0.0;68.3;31.9;52.2;550;7.6
BAS;20140414;52.6;17.1;5.8;11.5;0.0;80.0;34.5;53.9;581;11.9
BAS;20140415;31.3;12.3;1.4;7.6;0.0;76.2;30.3;50.2;682;6.8
BAS;20140416;45.0;14.2;0.2;8.0;0.0;82.5;29.5;50.0;758;11.5
BAS;20140417;31.7;18.0;3.0;10.5;0.0;69.2;18.8;43.2;697;6.1
BAS;20140418;37.1;11.7;2.8;6.9;4.2;93.4;50.3;73.9;0;6.8
BAS;20140419;14.0;7.8;2.3;5.5;0.0;95.8;76.6;86.5;0;4.0
BAS;20140420;16.6;18.0;6.4;11.9;0.0;89.3;32.5;65.9;665;4.7
BAS;20140421;16.6;13.5;9.4;11.3;1.2;92.1;62.2;80.6;5;3.6
BAS;20140422;35.3;18.9;8.8;13.1;0.6;94.5;45.6;74.2;257;4.3
BAS;20140423;32.4;22.1;9.9;15.3;0.1;90.6;39.5;65.5;544;5.4
BAS;20140424;31.0;23.3;11.1;16.3;0.0;90.7;35.5;68.4;543;4.0
BAS;20140425;45.7;20.8;9.4;15.1;0.1;88.8;44.6;67.7;381;8.6
BAS;20140426;33.1;18.1;9.8;13.2;13.5;94.1;58.4;82.3;191;6.5
BAS;20140427;22.7;14.7;9.1;11.0;9.0;94.1;44.6;77.0;22;5.0
BAS;20140428;16.2;11.6;9.0;9.7;14.5;93.4;71.0;88.8;0;5.0
BAS;20140429;16.6;14.1;8.6;10.8;0.1;93.7;67.8;84.0;0;4.3
BAS;20140430;23.0;13.5;7.8;10.6;6.8;96.6;69.6;86.5;0;6.1
BAS;20140501;28.1;15.1;10.3;11.7;2.8;95.1;67.4;88.2;13;4.0
BAS;20140502;30.6;16.4;9.0;12.1;1.1;95.5;57.4;83.4;38;5.8
BAS;20140503;35.6;10.6;6.4;8.0;11.9;93.7;78.1;88.0;0;7.9
BAS;20140504;34.9;15.6;5.5;10.3;0.0;93.2;39.7;64.1;548;5.8
BAS;20140505;24.1;20.8;3.2;12.8;0.0;90.5;30.0;58.5;778;5.4
BAS;20140506;37.1;20.6;8.9;15.5;0.0;79.8;33.5;57.7;104;8.3
BAS;20140507;45.7;17.9;11.1;13.7;7.8;93.6;42.9;74.0;227;8.6
BAS;20140508;32.4;20.6;9.2;15.5;0.1;91.9;47.4;65.4;352;8.3
BAS;20140509;48.2;20.0;13.1;16.2;4.5;90.7;49.0;71.2;129;13.0
BAS;20140510;54.7;21.2;11.4;16.8;0.0;93.1;30.9;64.3;214;9.4
BAS;20140511;69.5;16.4;8.1;11.9;6.1;90.4;42.9;68.2;281;15.5
BAS;20140512;50.8;14.1;6.4;10.0;1.8;89.1;44.3;69.3;98;10.4
BAS;20140513;46.4;13.8;7.8;9.5;3.2;89.0;57.7;75.5;228;9.0
BAS;20140514;34.6;14.8;6.1;9.7;2.9;92.3;52.1;77.4;238;7.6
BAS;20140515;42.5;14.2;5.7;9.5;0.6;91.5;46.3;70.5;190;6.1
BAS;20140516;38.9;18.0;3.8;11.3;0.0;91.5;32.8;61.5;278;6.8
BAS;20140517;22.7;17.9;5.4;12.3;0.0;87.6;42.0;60.8;360;4.7
BAS;20140518;22.3;22.6;5.8;14.9;0.0;90.7;31.8;59.0;848;5.0
BAS;20140519;27.4;25.6;10.5;17.4;0.0;78.8;26.2;56.4;309;5.0
BAS;20140520;28.1;26.0;11.8;19.1;0.0;76.8;29.3;52.2;439;5.8
BAS;20140521;31.7;27.3;12.4;20.9;0.0;84.8;33.7;53.2;457;7.9
BAS;20140522;47.5;24.9;13.1;17.3;2.1;91.4;43.3;65.5;458;7.2
BAS;20140523;35.6;22.1;10.1;16.1;16.5;93.3;39.1;67.2;617;9.0
BAS;20140524;32.8;19.3;9.4;14.6;1.5;90.1;46.9;65.4;607;6.1
BAS;20140525;40.7;21.9;10.0;16.4;1.9;92.7;52.6;68.3;359;6.1
BAS;20140526;16.6;17.0;12.1;14.4;3.2;94.4;67.7;84.7;94;4.0
BAS;20140527;40.0;18.4;11.9;14.2;2.1;94.5;57.8;78.4;41;8.6
BAS;20140528;20.9;19.8;10.9;14.8;0.0;87.7;42.6;65.9;280;6.1
BAS;20140529;29.9;21.1;8.9;15.5;0.0;89.8;41.4;65.3;590;5.8
BAS;20140530;40.7;19.4;10.5;14.2;0.0;92.3;52.9;77.0;220;7.6
BAS;20140531;19.1;20.2;8.0;14.2;0.0;85.4;37.5;60.6;530;4.3
BAS;20140601;20.9;21.8;8.9;15.6;0.0;84.9;31.7;57.6;527;4.7
BAS;20140602;33.5;21.0;10.2;15.8;0.0;83.8;38.7;62.6;371;5.8
BAS;20140603;24.5;21.3;10.3;16.3;0.4;87.8;36.8;64.5;387;4.7
BAS;20140604;53.3;18.5;11.6;14.4;5.1;92.5;62.5;80.5;6;6.8
BAS;20140605;20.5;20.2;9.3;15.0;0.0;92.0;43.8;66.1;671;4.3
BAS;20140606;27.7;27.9;9.9;19.8;0.0;86.4;31.3;56.4;845;5.4
BAS;20140607;29.9;31.8;15.3;23.9;0.0;75.7;27.1;52.2;707;6.8
BAS;20140608;19.4;32.6;17.5;25.3;0.0;77.3;31.4;53.8;849;5.4
BAS;20140609;58.0;35.5;18.2;26.8;0.0;68.9;19.6;44.3;672;9.4
BAS;20140610;40.0;33.1;19.3;26.2;0.0;69.7;23.4;45.0;692;6.5
BAS;20140611;28.1;30.9;17.0;24.2;0.0;87.1;30.8;56.3;845;5.4
BAS;20140612;32.0;29.6;17.8;23.2;0.0;85.8;47.9;67.3;755;6.1
BAS;20140613;28.1;27.6;17.2;22.0;0.0;86.3;33.3;57.4;811;6.5
BAS;20140614;46.8;23.2;13.9;18.4;0.0;77.3;42.2;55.7;430;7.9
BAS;20140615;34.6;23.9;11.6;17.8;0.0;75.6;34.6;51.3;430;6.5
BAS;20140616;38.9;24.1;10.8;18.2;0.0;76.9;32.3;51.0;643;7.2
BAS;20140617;36.4;22.2;13.4;17.1;0.0;75.5;47.5;62.3;182;7.6
BAS;20140618;37.1;25.7;12.0;18.4;0.1;88.1;35.3;63.3;667;7.2
BAS;20140619;34.6;25.7;12.4;19.1;0.0;89.7;34.8;59.5;703;6.5
BAS;20140620;26.3;23.3;12.9;17.7;0.0;80.3;44.9;58.9;433;6.5
BAS;20140621;24.8;24.8;9.4;17.7;0.0;84.3;31.8;54.9;890;5.8
BAS;20140622;19.1;27.1;11.1;19.9;0.0;79.9;24.0;51.1;787;5.0
BAS;20140623;38.2;25.8;13.4;19.2;3.1;93.7;41.0;64.7;441;5.8
BAS;20140624;31.7;24.4;13.8;18.2;19.7;95.6;43.2;72.4;357;4.7
BAS;20140625;36.4;23.6;12.6;18.0;0.0;92.3;39.7;61.7;857;6.8
BAS;20140626;26.3;24.4;9.2;17.8;0.0;86.4;31.3;52.9;876;5.4
BAS;20140627;23.8;25.8;11.9;20.0;0.0;79.7;32.0;52.9;643;5.8
BAS;20140628;28.1;21.9;16.2;18.5;28.8;95.1;58.8;78.7;66;5.4
BAS;20140629;51.5;20.3;12.7;16.3;2.1;94.8;49.9;74.1;178;10.4
BAS;20140630;36.4;20.2;11.9;15.4;0.1;91.1;36.9;67.7;335;6.8
BAS;20140701;20.2;23.9;10.3;17.7;0.0;88.1;32.8;58.0;743;5.4
BAS;20140702;18.7;20.8;14.0;16.4;4.8;93.9;67.8;82.3;224;4.7
BAS;20140703;27.0;27.7;13.4;20.7;0.0;93.8;26.8;60.4;874;6.5
BAS;20140704;67.7;27.4;14.6;21.0;14.9;94.9;44.3;64.6;313;6.5
BAS;20140705;24.1;23.3;15.8;19.3;0.7;95.3;64.3;81.8;184;4.3
BAS;20140706;90.0;29.4;16.3;21.7;21.4;95.3;41.1;74.1;680;8.3
BAS;20140707;25.9;22.5;16.5;18.4;7.7;94.7;66.1;86.1;136;5.4
BAS;20140708;38.9;16.8;13.5;14.6;10.0;91.9;75.1;85.6;0;10.4
BAS;20140709;33.1;16.8;11.0;13.3;6.0;90.2;59.0;81.6;0;10.8
BAS;20140710;27.4;17.0;11.3;14.2;5.8;94.1;83.4;88.7;0;7.6
BAS;20140711;32.4;19.7;14.7;17.1;6.4;94.9;76.3;86.4;78;7.2
BAS;20140712;26.3;22.8;15.7;18.1;0.4;91.3;60.8;79.4;261;5.8
BAS;20140713;33.5;22.3;15.5;18.4;1.6;90.9;55.4;77.7;82;5.0
BAS;20140714;40.7;22.0;15.0;18.4;4.8;92.4;62.3;78.8;226;6.5
BAS;20140715;25.6;25.2;13.3;19.4;0.0;93.4;32.9;63.6;832;5.0
BAS;20140716;18.4;27.7;13.1;21.1;0.0;89.8;38.5;64.0;873;4.3
BAS;20140717;21.6;31.0;15.2;23.3;0.0;91.3;27.4;60.5;869;5.0
BAS;20140718;33.5;33.0;14.6;24.9;0.0;91.1;19.9;51.4;865;6.8
BAS;20140719;28.1;33.3;15.1;25.4;0.0;83.0;32.2;54.4;593;5.0
BAS;20140720;54.0;23.3;16.2;19.8;32.9;95.1;67.0;85.1;56;6.8
BAS;20140721;27.4;21.7;16.1;18.4;10.2;94.8;69.9;85.1;52;6.8
BAS;20140722;22.7;20.6;17.3;18.8;15.6;95.9;90.3;92.7;0;5.8
BAS;20140723;30.6;27.4;17.0;21.6;0.0;95.9;43.3;74.6;465;5.8
BAS;20140724;21.2;27.4;15.0;19.7;4.6;93.0;43.1;74.3;566;4.7
BAS;20140725;24.8;27.6;14.3;20.1;0.0;93.1;34.3;67.5;525;5.8
BAS;20140726;14.8;19.6;15.4;17.7;1.7;92.6;72.2;83.1;0;4.0
BAS;20140727;17.3;25.6;16.4;20.6;0.0;92.2;48.0;74.2;155;3.6
BAS;20140728;74.5;25.8;14.9;18.7;25.5;93.9;53.7;82.1;134;7.6
BAS;20140729;19.1;19.2;14.8;16.8;4.1;94.6;76.9;86.5;0;4.3
BAS;20140730;23.8;20.9;16.0;18.0;17.2;95.5;81.0;90.4;0;4.0
BAS;20140731;19.4;25.1;16.5;20.1;0.0;95.3;55.6;78.3;473;4.7
BAS;20140801;18.4;27.4;14.4;21.0;0.0;95.1;40.2;70.7;693;3.6
BAS;20140802;26.6;26.1;17.3;20.5;1.4;92.8;53.5;79.7;180;5.0
BAS;20140803;24.8;21.9;15.2;18.8;4.5;94.9;67.2;83.1;70;4.7
BAS;20140804;24.5;24.8;14.7;19.1;0.1;95.8;51.3;78.8;346;5.4
BAS;20140805;30.6;23.9;14.5;19.1;0.2;94.2;43.1;70.2;652;5.8
BAS;20140806;19.1;23.8;12.3;18.6;0.0;93.3;43.8;70.7;409;4.0
BAS;20140807;32.0;24.0;16.4;19.2;0.8;93.1;63.4;79.9;167;4.7
BAS;20140808;22.0;27.8;15.6;22.0;0.0;93.7;47.4;70.7;627;5.0
BAS;20140809;64.4;25.1;17.5;20.9;9.1;93.5;55.2;76.4;284;6.5
BAS;20140810;57.2;28.4;18.1;21.5;17.5;94.7;53.8;82.5;116;7.9
BAS;20140811;35.6;19.7;14.4;17.1;5.6;93.8;52.6;75.9;71;7.9
BAS;20140812;21.2;22.6;13.3;17.7;0.0;84.6;46.1;68.2;371;5.8
BAS;20140813;71.3;20.5;13.7;15.8;7.4;94.7;51.7;76.5;98;10.8
BAS;20140814;43.2;19.3;12.7;15.1;5.7;93.8;55.7;78.4;163;4.7
BAS;20140815;33.5;18.3;12.2;14.2;9.7;93.7;59.0;82.5;190;9.0
BAS;20140816;30.2;19.9;11.9;14.7;2.6;94.8;53.4;79.3;268;6.5
BAS;20140817;32.0;21.1;9.6;15.4;0.2;97.4;48.4;73.5;430;7.9
BAS;20140818;44.3;22.1;12.6;17.2;0.0;88.0;49.1;66.3;405;9.7
BAS;20140819;36.0;21.4;12.4;16.7;0.8;93.8;43.0;66.2;255;6.8
BAS;20140820;28.1;19.5;10.8;15.1;0.0;88.9;44.9;68.4;243;5.0
BAS;20140821;19.1;20.2;10.1;15.3;0.0;91.8;44.2;66.2;521;4.7
BAS;20140822;30.2;21.6;9.9;15.8;0.0;89.8;38.5;64.2;406;5.8
BAS;20140823;40.7;19.5;11.1;15.2;1.5;91.0;52.4;71.2;27;6.1
BAS;20140824;28.8;19.3;9.4;13.9;2.1;92.3;40.7;70.8;529;5.4
