region,date,weighted_avg_daily_temp,weighted_avg_daily_hum,weighted_max_daily_temp,weighted_min_daily_temp,weighted_max_daily_hum,weighted_min_daily_hum
Region_1,2013-11-10,9.530680541238205,80.76808994165992,13.088732819273384,6.424141063734941,94.4757880324959,58.19723422694193
Region_1,2013-11-17,4.658203554657542,75.66163010509996,6.9771591512864575,2.361189952798675,90.36395714393214,60.617982568193995
Region_1,2013-11-24,3.6415914190886216,83.73274535048535,5.188214238254506,2.026057569743578,90.75734458980226,74.07315091547058
Region_1,2013-12-01,0.7536389529754768,69.216211643634,3.012029396245257,-1.8785824415278343,83.10664704538276,55.181853186655545
Region_1,2013-12-08,-0.1897687690854077,82.65010961493994,4.169643671964398,-4.290490043395394,94.57069908600467,65.97697054726046
Region_1,2013-12-15,-1.4830984169475563,91.52777639146932,1.7110201611436824,-3.979473084357416,98.19333737866022,81.65495728276629
Region_1,2013-12-22,2.6557135057728245,89.19750043628689,5.436125813477801,-0.9235022436468509,97.25655405852032,75.79559920889692
Region_1,2013-12-29,5.00355440594878,80.9838426320577,8.766525667278803,1.102742672152636,94.47689415416721,62.265583196081174
Region_1,2014-01-05,3.241441514797274,87.74113644561237,6.827428162473929,-0.46510942166997593,97.1168398510289,68.14838514378484
Region_1,2014-01-12,6.04760028480443,80.53725533339295,10.16896198940423,1.401380656491137,94.86096123096263,62.86152342923564
Region_1,2014-01-19,3.4690295080902347,87.6821300315659,5.33806029702275,1.2727408400907294,95.85721970767977,75.94184136631107
Region_1,2014-01-26,3.1153074147273534,79.79468583111682,5.676962587740555,0.32109611280377987,93.01308645708276,63.00044676236236
Region_1,2014-02-02,1.659561567686911,80.64612006569807,5.140086681001427,-2.1968010277844425,93.9330877470739,60.938013614896015
Region_1,2014-02-09,4.035489234863704,80.20217583082635,7.414941436917489,1.0412912902953555,93.24047411291951,61.0079279562812
Region_1,2014-02-16,4.849167990013091,79.52840004729967,8.706773986001766,1.6364186460444963,94.26681605252186,57.40341701274187
Region_1,2014-02-23,4.914108249013123,80.2232117211707,9.047332131323845,0.7145933451552027,94.75813477800145,56.131947797443026
Region_1,2014-03-02,4.599345855548894,77.3778507832465,8.790016840788788,0.9899917042590064,92.82303180857447,53.78445901453368
Region_1,2014-03-09,5.738457701212889,71.41702280562555,11.146716549374299,0.7699435262914608,90.46643571098069,48.54340374230094
Region_1,2014-03-16,8.069567278871157,66.78606869019924,15.381237261623243,1.777065283844942,89.71010291796458,39.14671199780976
Region_1,2014-03-23,10.038575355725355,65.32289498717213,16.28488793659282,4.400352483221537,87.06903225275228,37.903709822436376
Region_1,2014-03-30,6.952669584089927,65.09882555911625,12.629444894391122,1.597533234998192,89.56042826334026,35.27342298009457
Region_1,2014-04-06,12.782032298725355,66.36770932565256,18.114289762662214,7.678679190864484,87.4562456271244,43.06419474017543
Region_1,2014-04-13,12.866127554050975,59.7525079234962,19.35003107186143,6.21838939572377,87.0221469981517,31.305742953709217
Region_1,2014-04-20,8.889444098439135,58.50514340516038,14.755872536065432,3.0717928109524824,81.26085048384961,35.33577529726405
Region_1,2014-04-27,12.775080115541122,73.58382527207034,17.78751826057959,8.695197985052113,93.65118181716296,45.426077674392964
Region_1,2014-05-04,9.975657112116929,79.09588588884621,13.75906986148377,7.0595047531828365,92.7438841267732,59.9102778215526
Region_1,2014-05-11,13.913271355815015,66.21013464168323,19.552032616648706,7.797465510462537,91.29591688065501,40.082223350075004
Region_1,2014-05-18,11.051193687826258,65.00988323064104,15.888741007515113,6.29946611749029,87.809701099443,41.183774427206195
Region_1,2014-05-25,15.97567451784865,63.77808019124805,21.98077570095809,10.087368013205484,89.13951098814007,38.21937701661184
