valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,type,value,pop,incValue,prct,inc14d,dataComplete
cases,2015-W37,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,0,0,TRUE
cases,2015-W37,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,1,1501478,0.07,50,0.07,TRUE
cases,2015-W37,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W38,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,NA,0,TRUE
cases,2015-W38,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,NA,0,TRUE
cases,2015-W38,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,0,4118883,0,NA,0.02,TRUE
cases,2015-W38,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,NA,0,TRUE
cases,2015-W38,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,NA,0.07,TRUE
cases,2015-W38,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,NA,NA,TRUE
cases,2015-W39,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,1,423194,0.24,100,0.24,TRUE
cases,2015-W39,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,0,0,TRUE
cases,2015-W39,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,0,4118883,0,0,0,TRUE
cases,2015-W39,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,0,0,TRUE
cases,2015-W39,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,0,0,TRUE
cases,2015-W39,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W40,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,NA,0.24,TRUE
cases,2015-W40,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,NA,0,TRUE
cases,2015-W40,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,0,4118883,0,NA,0,TRUE
cases,2015-W40,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,NA,0,TRUE
cases,2015-W40,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,NA,0,TRUE
cases,2015-W40,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,NA,NA,TRUE
cases,2015-W41,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,0,0,TRUE
cases,2015-W41,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,0,0,TRUE
cases,2015-W41,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,1,4118883,0.02,25,0.02,TRUE
cases,2015-W41,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,0,0,TRUE
cases,2015-W41,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,3,1501478,0.2,75,0.2,TRUE
cases,2015-W41,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W42,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,0,0,TRUE
cases,2015-W42,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,0,0,TRUE
cases,2015-W42,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,2,4118883,0.05,66.7,0.07,TRUE
cases,2015-W42,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,0,0,TRUE
cases,2015-W42,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,1,1501478,0.07,33.3,0.27,TRUE
cases,2015-W42,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W43,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,NA,0,TRUE
cases,2015-W43,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,NA,0,TRUE
cases,2015-W43,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,0,4118883,0,NA,0.05,TRUE
cases,2015-W43,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,NA,0,TRUE
cases,2015-W43,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,NA,0.07,TRUE
cases,2015-W43,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,NA,NA,TRUE
cases,2015-W44,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,0,0,TRUE
cases,2015-W44,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,0,0,TRUE
cases,2015-W44,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,1,4118883,0.02,50,0.02,TRUE
cases,2015-W44,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,0,0,TRUE
cases,2015-W44,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,1,1501478,0.07,50,0.07,TRUE
cases,2015-W44,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W45,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,1,423194,0.24,50,0.24,TRUE
cases,2015-W45,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,0,0,TRUE
cases,2015-W45,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,1,4118883,0.02,50,0.05,TRUE
cases,2015-W45,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,0,0,TRUE
cases,2015-W45,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,0,0.07,TRUE
cases,2015-W45,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W46,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,2,423194,0.47,22.2,0.71,TRUE
cases,2015-W46,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,0,0,TRUE
cases,2015-W46,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,5,4118883,0.12,55.6,0.15,TRUE
cases,2015-W46,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,1,817514,0.12,11.1,0.12,TRUE
cases,2015-W46,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,1,1501478,0.07,11.1,0.07,TRUE
cases,2015-W46,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W47,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,2,423194,0.47,40,0.95,TRUE
cases,2015-W47,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,1,1501747,0.07,20,0.07,TRUE
cases,2015-W47,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,1,4118883,0.02,20,0.15,TRUE
cases,2015-W47,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,1,817514,0.12,20,0.24,TRUE
cases,2015-W47,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,0,0.07,TRUE
cases,2015-W47,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W48,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,3,423194,0.71,42.9,1.18,TRUE
cases,2015-W48,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,1,1501747,0.07,14.3,0.13,TRUE
cases,2015-W48,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,1,4118883,0.02,14.3,0.05,TRUE
cases,2015-W48,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,0,0.12,TRUE
cases,2015-W48,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,2,1501478,0.13,28.6,0.13,TRUE
cases,2015-W48,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W49,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,1,423194,0.24,14.3,0.95,TRUE
cases,2015-W49,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,1,1501747,0.07,14.3,0.13,TRUE
cases,2015-W49,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,3,4118883,0.07,42.9,0.1,TRUE
cases,2015-W49,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,0,0,TRUE
cases,2015-W49,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,2,1501478,0.13,28.6,0.27,TRUE
cases,2015-W49,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W50,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,3,423194,0.71,17.6,0.95,TRUE
cases,2015-W50,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,5,1501747,0.33,29.4,0.4,TRUE
cases,2015-W50,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,8,4118883,0.19,47.1,0.27,TRUE
cases,2015-W50,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,0,0,TRUE
cases,2015-W50,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,1,1501478,0.07,5.9,0.2,TRUE
cases,2015-W50,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W51,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,4,423194,0.95,12.5,1.65,TRUE
cases,2015-W51,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,5,1501747,0.33,15.6,0.67,TRUE
cases,2015-W51,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,15,4118883,0.36,46.9,0.56,TRUE
cases,2015-W51,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,0,0,TRUE
cases,2015-W51,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,8,1501478,0.53,25,0.6,TRUE
cases,2015-W51,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W52,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,6,423194,1.42,18.8,2.36,TRUE
cases,2015-W52,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,7,1501747,0.47,21.9,0.8,TRUE
cases,2015-W52,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,15,4118883,0.36,46.9,0.73,TRUE
cases,2015-W52,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,0,0,TRUE
cases,2015-W52,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,4,1501478,0.27,12.5,0.8,TRUE
cases,2015-W52,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W53,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,5,423194,1.18,8.2,2.6,TRUE
cases,2015-W53,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,8,1501747,0.53,13.1,1,TRUE
cases,2015-W53,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,23,4118883,0.56,37.7,0.92,TRUE
cases,2015-W53,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,4,817514,0.49,6.6,0.49,TRUE
cases,2015-W53,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,21,1501478,1.4,34.4,1.67,TRUE
cases,2015-W53,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W01,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,12,431936,2.78,15.8,3.98,TRUE
cases,2016-W01,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,8,1507180,0.53,10.5,1.06,TRUE
cases,2016-W01,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,31,4160094,0.75,40.8,1.3,TRUE
cases,2016-W01,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,5,828679,0.6,6.6,1.09,TRUE
cases,2016-W01,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,20,1529471,1.31,26.3,2.71,TRUE
cases,2016-W01,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W02,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,9,431936,2.08,13.8,4.86,TRUE
cases,2016-W02,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,13,1507180,0.86,20,1.39,TRUE
cases,2016-W02,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,23,4160094,0.55,35.4,1.3,TRUE
cases,2016-W02,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,4,828679,0.48,6.2,1.09,TRUE
cases,2016-W02,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,16,1529471,1.05,24.6,2.35,TRUE
cases,2016-W02,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W03,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,16,431936,3.7,19.3,5.79,TRUE
cases,2016-W03,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,11,1507180,0.73,13.3,1.59,TRUE
cases,2016-W03,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,28,4160094,0.67,33.7,1.23,TRUE
cases,2016-W03,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,7,828679,0.84,8.4,1.33,TRUE
cases,2016-W03,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,21,1529471,1.37,25.3,2.42,TRUE
cases,2016-W03,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W04,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,16,431936,3.7,10.4,7.41,TRUE
cases,2016-W04,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,16,1507180,1.06,10.4,1.79,TRUE
cases,2016-W04,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,64,4160094,1.54,41.6,2.21,TRUE
cases,2016-W04,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,21,828679,2.53,13.6,3.38,TRUE
cases,2016-W04,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,37,1529471,2.42,24,3.79,TRUE
cases,2016-W04,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W05,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,39,431936,9.03,16.5,12.73,TRUE
cases,2016-W05,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,32,1507180,2.12,13.6,3.18,TRUE
cases,2016-W05,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,63,4160094,1.51,26.7,3.05,TRUE
cases,2016-W05,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,42,828679,5.07,17.8,7.6,TRUE
cases,2016-W05,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,59,1529471,3.86,25,6.28,TRUE
cases,2016-W05,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,1,NA,NA,0.4,NA,TRUE
cases,2016-W06,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,56,431936,12.96,19,21.99,TRUE
cases,2016-W06,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,33,1507180,2.19,11.2,4.31,TRUE
cases,2016-W06,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,84,4160094,2.02,28.6,3.53,TRUE
cases,2016-W06,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,40,828679,4.83,13.6,9.9,TRUE
cases,2016-W06,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,81,1529471,5.3,27.6,9.15,TRUE
cases,2016-W06,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W07,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,37,431936,8.57,11,21.53,TRUE
cases,2016-W07,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,41,1507180,2.72,12.2,4.91,TRUE
cases,2016-W07,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,107,4160094,2.57,31.9,4.59,TRUE
cases,2016-W07,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,40,828679,4.83,11.9,9.65,TRUE
cases,2016-W07,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,110,1529471,7.19,32.8,12.49,TRUE
cases,2016-W07,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W08,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,62,431936,14.35,17.8,22.92,TRUE
cases,2016-W08,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,49,1507180,3.25,14.1,5.97,TRUE
cases,2016-W08,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,113,4160094,2.72,32.5,5.29,TRUE
cases,2016-W08,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,32,828679,3.86,9.2,8.69,TRUE
cases,2016-W08,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,92,1529471,6.02,26.4,13.21,TRUE
cases,2016-W08,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W09,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,47,431936,10.88,13.7,25.24,TRUE
cases,2016-W09,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,39,1507180,2.59,11.3,5.84,TRUE
cases,2016-W09,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,101,4160094,2.43,29.4,5.14,TRUE
cases,2016-W09,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,50,828679,6.03,14.5,9.9,TRUE
cases,2016-W09,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,107,1529471,7,31.1,13.01,TRUE
cases,2016-W09,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W10,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,54,431936,12.5,14.9,23.38,TRUE
cases,2016-W10,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,40,1507180,2.65,11,5.24,TRUE
cases,2016-W10,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,114,4160094,2.74,31.4,5.17,TRUE
cases,2016-W10,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,27,828679,3.26,7.4,9.29,TRUE
cases,2016-W10,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,128,1529471,8.37,35.3,15.36,TRUE
cases,2016-W10,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W11,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,43,431936,9.96,11.6,22.46,TRUE
cases,2016-W11,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,48,1507180,3.18,12.9,5.84,TRUE
cases,2016-W11,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,125,4160094,3,33.7,5.75,TRUE
cases,2016-W11,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,30,828679,3.62,8.1,6.88,TRUE
cases,2016-W11,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,125,1529471,8.17,33.7,16.54,TRUE
cases,2016-W11,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W12,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,40,431936,9.26,11.5,19.22,TRUE
cases,2016-W12,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,36,1507180,2.39,10.3,5.57,TRUE
cases,2016-W12,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,128,4160094,3.08,36.7,6.08,TRUE
cases,2016-W12,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,35,828679,4.22,10,7.84,TRUE
cases,2016-W12,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,110,1529471,7.19,31.5,15.36,TRUE
cases,2016-W12,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W13,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,35,431936,8.1,12.4,17.36,TRUE
cases,2016-W13,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,22,1507180,1.46,7.8,3.85,TRUE
cases,2016-W13,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,103,4160094,2.48,36.4,5.55,TRUE
cases,2016-W13,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,16,828679,1.93,5.7,6.15,TRUE
cases,2016-W13,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,107,1529471,7,37.8,14.19,TRUE
cases,2016-W13,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W14,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,19,431936,4.4,12.4,12.5,TRUE
cases,2016-W14,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,9,1507180,0.6,5.9,2.06,TRUE
cases,2016-W14,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,58,4160094,1.39,37.9,3.87,TRUE
cases,2016-W14,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,11,828679,1.33,7.2,3.26,TRUE
cases,2016-W14,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,56,1529471,3.66,36.6,10.66,TRUE
cases,2016-W14,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W15,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,5,431936,1.16,7,5.56,TRUE
cases,2016-W15,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,11,1507180,0.73,15.5,1.33,TRUE
cases,2016-W15,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,28,4160094,0.67,39.4,2.07,TRUE
cases,2016-W15,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,6,828679,0.72,8.5,2.05,TRUE
cases,2016-W15,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,21,1529471,1.37,29.6,5.03,TRUE
cases,2016-W15,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W16,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,6,431936,1.39,13,2.55,TRUE
cases,2016-W16,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,4,1507180,0.27,8.7,1,TRUE
cases,2016-W16,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,16,4160094,0.38,34.8,1.06,TRUE
cases,2016-W16,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,3,828679,0.36,6.5,1.09,TRUE
cases,2016-W16,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,17,1529471,1.11,37,2.48,TRUE
cases,2016-W16,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W17,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,3,431936,0.69,13,2.08,TRUE
cases,2016-W17,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,3,1507180,0.2,13,0.46,TRUE
cases,2016-W17,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,10,4160094,0.24,43.5,0.62,TRUE
cases,2016-W17,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,2,828679,0.24,8.7,0.6,TRUE
cases,2016-W17,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,5,1529471,0.33,21.7,1.44,TRUE
cases,2016-W17,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W18,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,431936,0,0,0.69,TRUE
cases,2016-W18,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,3,1507180,0.2,25,0.4,TRUE
cases,2016-W18,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,3,4160094,0.07,25,0.31,TRUE
cases,2016-W18,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,828679,0,0,0.24,TRUE
cases,2016-W18,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,6,1529471,0.39,50,0.72,TRUE
cases,2016-W18,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W19,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,2,431936,0.46,33.3,0.46,TRUE
cases,2016-W19,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1507180,0,0,0.2,TRUE
cases,2016-W19,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,2,4160094,0.05,33.3,0.12,TRUE
cases,2016-W19,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,828679,0,0,0,TRUE
cases,2016-W19,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,2,1529471,0.13,33.3,0.52,TRUE
cases,2016-W19,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2016-W20,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,1,431936,0.23,33.3,0.69,TRUE
cases,2016-W20,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1507180,0,0,0,TRUE
